id	taxon	S10_Z00	S10_Z01	S10_Z03	S10_Z05	S11_Z00	S11_Z01	S11_Z03	S11_Z05	S12_Z00	S12_Z03	S12_Z05	S13_Z00	S13_Z01	S13_Z03	S13_Z07	S13_Z09	S14_Z00	S14_Z01	S14_Z03	S14_Z05	S14_Z07	S14_Z09	S15_Z00	S15_Z01	S15_Z03	S15_Z05	S15_Z07	S16_Z00	S16_Z01	S16_Z03	S16_Z05	S16_Z07	S17_Z00	S17_Z01	S17_Z03	S17_Z05	S17_Z07	S17_Z09	S18_Z00	S18_Z01	S18_Z03	S18_Z05	S18_Z07	S18_Z09	S19_Z00	S19_Z01	S19_Z03	S19_Z05	S19_Z07	S19_Z09	S1_Z00	S1_Z01	S1_Z05	S20_Z00	S20_Z01	S20_Z03	S20_Z05	S20_Z07	S20_Z09	S21_Z00	S21_Z01	S21_Z05	S21_Z07	S21_Z09	S24_Z00	S24_Z01	S24_Z03	S24_Z05	S24_Z07	S24_Z09	S25_Z00	S25_Z01	S25_Z03	S25_Z05	S25_Z07	S25_Z09	S26_Z00	S26_Z01	S26_Z03	S26_Z05	S26_Z07	S26_Z09	S27_Z00	S27_Z01	S27_Z03	S27_Z05	S27_Z07	S27_Z09	S28_Z00	S28_Z01	S28_Z03	S28_Z05	S28_Z07	S28_Z09	S29_Z00	S29_Z01	S29_Z03	S29_Z05	S29_Z07	S29_Z09	S2_Z00	S2_Z01	S2_Z03	S2_Z05	S30_Z00	S30_Z01	S30_Z03	S30_Z05	S30_Z07	S30_Z09	S31_Z00	S31_Z01	S31_Z03	S31_Z05	S31_Z07	S31_Z09	S32_Z00	S32_Z01	S32_Z03	S32_Z05	S32_Z07	S32_Z09	S33_Z00	S33_Z01	S33_Z03	S33_Z05	S33_Z07	S33_Z09	S34_Z00	S34_Z01	S34_Z03	S34_Z05	S34_Z07	S34_Z09	S3_Z00	S3_Z01	S3_Z03	S3_Z05	S4_Z00	S4_Z01	S4_Z05	S5_Z00	S5_Z01	S5_Z05	S5_Z07	S5_Z08	S5_Z09	S5_Z10	S6_Z00	S6_Z05	S7_Z00	S7_Z01	S7_Z03	S7_Z05	S8_Z00	S8_Z01	S8_Z03	S8_Z05	S9_Z00	S9_Z01	S9_Z03	S9_Z05
ext_mOTU_v31_16166	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Nitrosomonadales; f__Methylophilaceae; g__Methylophilaceae gen. incertae sedis; s__Methylophilaceae species incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.99E-05	0	0	0	0	0	0	0	0	0	0	0	0	0
ext_mOTU_v31_16778	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Alphaproteobacteria order incertae sedis; f__Alphaproteobacteria fam. incertae sedis; g__Alphaproteobacteria gen. incertae sedis; s__Alphaproteobacteria species incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.27E-05	5.16E-05	0	0	0	0	0.0002980344	0.0001226143	6.93E-06	0	0	0	0.0001481965	0	0	0	0	0	0	0	0	0	0	0	3.66E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ext_mOTU_v31_16779	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Alphaproteobacteria order incertae sedis; f__Alphaproteobacteria fam. incertae sedis; g__Alphaproteobacteria gen. incertae sedis; s__Alphaproteobacteria species incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.89E-05	7.43E-05	4.50E-05	0	0	0	0.0001608654	0.0003014936	0	0	0	0	0.000168261	0.0001292975	0	0	0	0	0	0	0	0	0	0	7.28E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ext_mOTU_v31_16780	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Alphaproteobacteria order incertae sedis; f__Alphaproteobacteria fam. incertae sedis; g__Alphaproteobacteria gen. incertae sedis; s__Alphaproteobacteria species incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.29E-05	0	0	0	0	0	0	7.02E-05	0	0	0	0	7.59E-05	5.40E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ext_mOTU_v31_16781	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Alphaproteobacteria order incertae sedis; f__Alphaproteobacteria fam. incertae sedis; g__Alphaproteobacteria gen. incertae sedis; s__Alphaproteobacteria species incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.55E-05	4.49E-05	4.45E-05	0	0	0	9.29E-05	0.0001596074	0	0	0	0	0.0002137517	0.0001829598	0	0	0	0	7.47E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ext_mOTU_v31_16782	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Alphaproteobacteria order incertae sedis; f__Alphaproteobacteria fam. incertae sedis; g__Alphaproteobacteria gen. incertae sedis; s__Alphaproteobacteria species incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.32E-05	2.93E-05	1.94E-05	0	0	0	9.72E-05	6.40E-05	0	0	0	0	0.0001011212	8.21E-05	0	0	0	0	2.56E-05	0	0	0	0	0	3.74E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ext_mOTU_v31_16783	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Alphaproteobacteria order incertae sedis; f__Alphaproteobacteria fam. incertae sedis; g__Alphaproteobacteria gen. incertae sedis; s__Alphaproteobacteria species incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.75E-05	2.45E-05	0	0	0	0	3.21E-05	6.15E-05	0	0	0	0	0.0001228367	7.06E-05	0	0	0	0	0	0	0	0	0	0	2.82E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ext_mOTU_v31_16784	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Alphaproteobacteria order incertae sedis; f__Alphaproteobacteria fam. incertae sedis; g__Alphaproteobacteria gen. incertae sedis; s__Alphaproteobacteria species incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.22E-05	0	0	0	0	1.64E-05	9.07E-05	0	0	0	0	7.34E-05	4.62E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ext_mOTU_v31_16785	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Alphaproteobacteria order incertae sedis; f__Alphaproteobacteria fam. incertae sedis; g__Alphaproteobacteria gen. incertae sedis; s__Alphaproteobacteria species incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.34E-05	3.79E-05	3.89E-05	0	0	0	0.0001234935	0.0001827661	3.39E-05	0	0	0	0.0002327084	0.0001761407	0	0	0	0	9.27E-05	0	0	0	0	0	1.92E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ext_mOTU_v31_16786	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Alphaproteobacteria order incertae sedis; f__Alphaproteobacteria fam. incertae sedis; g__Alphaproteobacteria gen. incertae sedis; s__Alphaproteobacteria species incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.26E-05	4.29E-05	0	0	0	0	0	0	0	0	0	0	0	3.02E-05	0	0	0	0	0.0001009467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ext_mOTU_v31_16787	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Alphaproteobacteria order incertae sedis; f__Alphaproteobacteria fam. incertae sedis; g__Alphaproteobacteria gen. incertae sedis; s__Alphaproteobacteria species incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.45E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.72E-05	0	0	0	0	2.13E-05	0	0	0	0	0	0	0	0	2.81E-05	4.52E-05	2.99E-05	0	0	0	6.17E-05	0.0001963266	0	0	0	0	5.67E-05	0.0001210145	0	0	0	0	0	0	0	0	0	0	1.52E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ext_mOTU_v31_16788	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Alphaproteobacteria order incertae sedis; f__Alphaproteobacteria fam. incertae sedis; g__Alphaproteobacteria gen. incertae sedis; s__Alphaproteobacteria species incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.99E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.39E-05	5.79E-05	4.44E-05	0	0	0	4.81E-05	2.55E-05	0	0	0	0	5.87E-05	6.89E-05	0	0	0	0	0	0	0	0	0	0	3.36E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ext_mOTU_v31_16789	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Alphaproteobacteria order incertae sedis; f__Alphaproteobacteria fam. incertae sedis; g__Alphaproteobacteria gen. incertae sedis; s__Alphaproteobacteria species incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.97E-05	0	0	0	0	0	0.0001508976	0	0	0	0	0	2.24E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ext_mOTU_v31_16790	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Alphaproteobacteria order incertae sedis; f__Alphaproteobacteria fam. incertae sedis; g__Alphaproteobacteria gen. incertae sedis; s__Alphaproteobacteria species incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.84E-05	6.34E-05	3.96E-05	0	0	0	0.0001825793	8.68E-05	0	0	0	0	0.0004277364	0.0001445792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ext_mOTU_v31_16791	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Alphaproteobacteria order incertae sedis; f__Alphaproteobacteria fam. incertae sedis; g__Alphaproteobacteria gen. incertae sedis; s__Alphaproteobacteria species incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.45E-05	0	0	0	0	0.0001781578	6.44E-05	0	0	0	0	0.0003843	0.0001145814	0	0	0	0	1.49E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ext_mOTU_v31_16792	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Alphaproteobacteria order incertae sedis; f__Alphaproteobacteria fam. incertae sedis; g__Alphaproteobacteria gen. incertae sedis; s__Alphaproteobacteria species incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.56E-05	0	8.16E-05	0	0	0	0.0001729958	0.0001292097	0	0	0	0	0.0001093005	7.64E-05	0	0	0	0	0	0	0	0	0	0	5.55E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ext_mOTU_v31_16793	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Alphaproteobacteria order incertae sedis; f__Alphaproteobacteria fam. incertae sedis; g__Alphaproteobacteria gen. incertae sedis; s__Alphaproteobacteria species incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.23E-05	3.82E-05	0	0	0	0.0001356316	7.95E-05	0	0	0	0	0.0002897707	0.0001551013	2.31E-05	0	0	0	0.000101093	0	0	0	0	0	2.52E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ext_mOTU_v31_16794	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Alphaproteobacteria order incertae sedis; f__Alphaproteobacteria fam. incertae sedis; g__Alphaproteobacteria gen. incertae sedis; s__Alphaproteobacteria species incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01E-05	1.56E-05	0	0	0	0	0	6.44E-06	0	0	0	0	0	0	0	0	0	0	0	2.65E-05	0	0	0	1.32E-05	2.46E-05	0	0	0	0	0	0	0	0	0.0001569779	0.0001186692	7.87E-05	0	0	0	0.0002446191	0.0002312168	2.80E-05	0	0	0	0.0003383232	0.0003288686	2.05E-05	0	0	0	4.43E-05	0	0	0	0	0	0.000123376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ext_mOTU_v31_16795	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Alphaproteobacteria order incertae sedis; f__Alphaproteobacteria fam. incertae sedis; g__Alphaproteobacteria gen. incertae sedis; s__Alphaproteobacteria species incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.15E-05	0	0	0	5.78E-05	0.000100633	0	0	0	0	5.93E-05	6.02E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ext_mOTU_v31_16796	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Alphaproteobacteria order incertae sedis; f__Alphaproteobacteria fam. incertae sedis; g__Alphaproteobacteria gen. incertae sedis; s__Alphaproteobacteria species incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.90E-05	4.00E-05	0	0	0	0	5.80E-05	4.87E-05	0	0	0	0	2.17E-05	4.64E-05	0	0	0	0	0	0	0	0	0	0	1.66E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ext_mOTU_v31_16797	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Alphaproteobacteria order incertae sedis; f__Alphaproteobacteria fam. incertae sedis; g__Alphaproteobacteria gen. incertae sedis; s__Alphaproteobacteria species incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.80E-05	3.80E-05	1.75E-05	0	0	0	6.67E-05	3.15E-05	0	0	0	0	0.0001299727	6.61E-05	0	0	0	0	3.70E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ext_mOTU_v31_16798	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Alphaproteobacteria order incertae sedis; f__Alphaproteobacteria fam. incertae sedis; g__Alphaproteobacteria gen. incertae sedis; s__Alphaproteobacteria species incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.28E-05	2.18E-05	0	0	0	0	3.16E-05	1.32E-05	0	0	0	0	6.42E-05	4.98E-05	0	0	0	0	1.41E-05	0	0	0	0	0	1.66E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ext_mOTU_v31_16799	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Alphaproteobacteria order incertae sedis; f__Alphaproteobacteria fam. incertae sedis; g__Alphaproteobacteria gen. incertae sedis; s__Alphaproteobacteria species incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001082669	0.0001091632	6.37E-05	0	0	0	0.0001946885	0.0001680019	2.86E-05	0	0	0	8.12E-05	0.0002165674	0	0	0	0	2.06E-05	0	0	0	0	0	2.29E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ext_mOTU_v31_16800	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Alphaproteobacteria order incertae sedis; f__Alphaproteobacteria fam. incertae sedis; g__Alphaproteobacteria gen. incertae sedis; s__Alphaproteobacteria species incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001223143	8.86E-05	0	0	0	0	0.0002250024	3.36E-05	0	0	0	0	0.0001593105	0.0001094947	0	0	0	0	1.56E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ext_mOTU_v31_16801	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Alphaproteobacteria order incertae sedis; f__Alphaproteobacteria fam. incertae sedis; g__Alphaproteobacteria gen. incertae sedis; s__Alphaproteobacteria species incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.02E-05	1.66E-05	0	0	0	6.11E-05	3.36E-05	0	0	0	0	6.30E-05	6.77E-05	0	0	0	0	0	0	0	0	0	0	2.49E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ext_mOTU_v31_16802	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Alphaproteobacteria order incertae sedis; f__Alphaproteobacteria fam. incertae sedis; g__Alphaproteobacteria gen. incertae sedis; s__Alphaproteobacteria species incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.79E-05	0	0	0	0	0	0	0	0	0	3.95E-05	5.18E-05	8.51E-05	0	0	0	0.0001862336	4.94E-05	1.78E-05	0	0	0	0.0001219416	0.0001043676	3.07E-05	0	0	0	3.33E-05	0	0	0	0	0	4.96E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
